"bsn","meal","name","phonenumber","remarks","schoolnumber","wwwaddress","institutionprovider_id","address_id"
"05G03",,"Birken-Grundschule","30832280",,,"http://www.birken-grundschule.de","2","451"
"05G04",,"Klosterfeld-Grundschule","37899040",,,"http://www.klosterfeld-grundschule.de","2","452"
"05G05",,"Christoph-Földerich-Grundschule","36208530",,,"http://www.foelle.schule-berlin.net","2","453"
"05G06","Mittagessenversorgung durch den Anbieter LUNA","Siegerland-Grundschule","3789110",,,"http://www.siegerland.schule-berlin.net","2","454"
"05G07",,"Lynar-Grundschule","3039850",,,"http://www.lynar-gs.de","2","455"
"05G08","Mittagessenversorgung","Konkordia-Grundschule","33096560",,,"http://www.konkordia-grundschule.de","2","456"
"05G09","Mittagessenversorgung für Hortkinder","Schule am Grüngürtel","3759830",,,"http://www.schule-am-gruenguertel.de","2","457"
"05G10","Mittagessenversorgung durch den Anbieter LUNA","Grundschule am Birkenhain","35193622",,,"http://www.grundschule-am-birkenhain.de.vu","2","458"
"05G11","Mittagessenversorgung durch den Anbieter LUNA","Robert-Reinick-Grundschule","36702460",,,"http://www.rrg.cidsnet.de","2","459"
"05G12","Mittagessenversorgung für Schülerinnen und Schüler in der ergänzenden Betreuung","Grundschule am Weinmeisterhorn","36208520",,,"http://www.gsamweinmeisterhorn.schule-berlin.net","2","460"
"05G13","Mittagessenversorgung für Hortkinder","Bernd-Ryke-Grundschule","3548050",,,"http://www.bernd-ryke-gs.de","2","461"
"05G14","Mittagessenversorgung","Linden-Grundschule","3647290",,,"http://www.linden-g-spandau.cidsnet.de","2","462"
"05G15","Mittagessenversorgung","Askanier-Grundschule","36753860",,,"http://www.askanier-g.cidsnet.de","2","463"
"05G16",,"Zeppelin-Grundschule","36709510",,,"http://www.zeppelin-grundschule-berlin.cidsnet.de","2","464"
"05G17","Mittagessenversorgung durch den Anbieter LUNA","Astrid-Lindgren-Grundschule","3758620",,,"http://www.lindgrenschule.de","2","465"
"05G18",,"Grundschule im Beerwinkel","308322660",,,"http://www.beerwinkel.de","2","466"
"05G19",,"Grundschule am Ritterfeld","36500100",,,"http://www.grundschuleamritterfeld.de","2","467"
"05G20",,"Carl-Schurz-Grundschule","35599010",,,"http://www.carl-schurz-grundschule.de","2","468"
"05G21","Mittagessenversorgung für Kinder in der ergänzenden Betreuung","Paul-Moor-Schule","36992071",,,"http://www.paul-moor-schule.cidsnet.de","2","469"
"05G22","Mittagessenversorgung","Christian-Morgenstern-Grundschule","3647930",,,"http://www.christian-morgenstern-grundschule.de","2","470"
"05G23",,"Grundschule am Brandwerder","36709520",,,"http://www.grundschule-am-brandwerder.de","2","471"
"05G24","Mittagessenversorgung","Grundschule am Windmühlenberg","36208550",,,"http://www.SchuleAmWindmuehlenberg.de","2","472"
"05G25","Mittagessenversorgung durch den Anbieter LUNA","Grundschule am Wasserwerk","3083246",,,"http://www.grundschule-am-wasserwerk.cidsnet.de","2","473"
"05G26",,"Grundschule am Amalienhof","36208510",,,"http://www.amalienhof.cidsnet.de","2","474"
"05G27","Mittagessenversorgung durch den Anbieter LUNA","Charlie-Rivel-Grundschule","3537230",,,"http://www.charlie-rivel-grundschule.de","2","475"
"05G28","Mittagessenversorgung für Kinder in der ergänzenden Betreuung","Grundschule an der Pulvermühle","33776567",,,"http://www.gs-pulvermuehle.de","2","476"
"05G29","Mittagessenversorgung","Mary-Poppins-Grundschule","3699633",,,"http://www.mary-poppins-grundschule.cidsnet.de","2","477"
"05K01","Mittagessenversorgung","Martin-Buber-Oberschule (Integrierte Sekundarschule)","3758640",,,"http://www.martin-buber-oberschule.de","2","478"
"05K02","Mittagessenversorgung, Cafeteria","Carlo-Schmid-Oberschule (Integrierte Sekundarschule)","3519530",,,"http://www.csoonline.de","2","479"
"05K03","Mittagessenversorgung, Mensa","Bertolt-Brecht-Oberschule (Integrierte Sekundarschule)","3308990",,,"http://www.brecht-oberschule.de","2","480"
"05K04","Mittagessenversorgung","Heinrich-Böll-Oberschule (Integrierte Sekundarschule)","3350070",,,"http://www.boell-schule.de","2","481"
"05K05","Mittagessenversorgung","B.-Traven-Oberschule (Gemeinschaftsschule)","3758650",,,"http://www.b-traven-os.de","2","482"
"05K06","Mittagessenversorgung","Wolfgang-Borchert-Schule (Integrierte Sekundarschule)","3559280",,,"http://borchertschule-spandau.de","2","483"
"05K07","Mittagessenversorgung","Schule an der Jungfernheide (Integrierte Sekundarschule)","3839260",,,"http://www.schule-an-der-jungfernheide.de","2","484"
"05K08","Mittagessenversorgung durch den Anbieter Gastronomische Versorgungsleistung GmbH","Schule an der Haveldüne (Integrierte Sekundarschule)","3650973",,,"http://8-ISS-Spandau.de/","2","485"
"05K09","Mittagessenversorgung für die Jahrgangsstufe 7","Schule am Staakener Kleeblatt (Integrierte Sekundarschule)","3640330",,,"http://www.sekundarschule-staaken.schule-berlin.net/","2","486"
"05P01",,"Freie Waldorfschule Havelhöhe - Eugen Kolisko","369924610",,,"http://www.havelhoehe.net","1","487"
"05P02",,"Katholische Schule Bernhard Lichtenberg (Grundschule)","3332010",,,"http://www.ksbl.de","1","488"
"05P03","keine Mittagessenversorgung","Evangelische Schule Spandau im Johannesstift","35599050",,,"http://www.evangelische-schule-spandau.de","1","448"
"05P04","Mittagessenversorgung","August-Hermann-Francke-Schule","33609329",,,"http://www.evangelisches-johannesstift.de/behindertenhilfe/august-hermann-francke-schule","1","448"
"05P05",,"Berufsschule des Rot Kreuz-Instituts","36502192",,,"http://www.DRK-Berlin.de/rkinsitut","1","489"
"05P06","Mittagessenversorgung","Werner-von-Siemens-Werkberufsschule der Siemens AG","38623394",,,,"1","490"
"05P08",,"Technik Akademie Berlin der Siemens AG","38626979",,,"http://www.technik-akademie.de","1","490"
"05P10","keine Mittagessenversorgung","Soziale Fachschulen des Ev. Johannesstifts","33609402",,,"http://www.fachschulen-johannesstift.de","1","491"
"05P13","Mittagessenversorgung","Privatschule TÜDESB Berlin","36289213",,,"http://tuedesb.de","1","492"
"05P15","Mittagessenversorgung","Immanuel-Schule (Grundschule)","4431237230",,,"http://www.fesb.de","1","493"
"05P16",,"Private Berufsschule für Medientechnik an der media academy GmbH","720250210",,,"http://www.media-academy.de","1","494"
"05P17",,"TÜV Rheinland Akademie GmbH - Berufsfachschule für Altenpflege - Spandau","75622174",,,"http://www.tuv.com/de/deutschland/akademie/berlin.jsp","1","495"
"05P18",,"Freie Georgschule (Grundschule)","64834920",,,"http://www.freie-georgschule.de","1","496"
"05P19",,"International School Villa Amalienhof (Integrierte Sekundarschule)","36439820",,,"http://www.is-va.com","1","497"
"05P20",,"TÜDESB Fachoberschule","36298213",,,,"1","492"
"05S01","Mittagessenversorgung für Hortkinder","Schule am Grüngürtel","3759830",,,"http://schule-am-gruenguertel.de/","2","457"
"05S02","Mittagessenversorgung","Paul-Moor-Schule","3699206",,,"http://www.paul-moor-schule.cidsnet.de","2","469"
"05S03",,"Schule am Gartenfeld","303987420",,,"http://05s03.be.lo-net2.de","2","498"
"05S04","Mittagessenversorgung","Schule am Stadtrand","3083246",,,"http://www.zwei-schulen.de","2","473"
"05Y01",,"Freiherr-vom-Stein-Oberschule","33096541",,,"http://www.steingymnasium.de","2","499"
"05Y02","keine Mittagessenversorgung, Cafeteria","Kant-Gymnasium","3539480",,,"http://www.Kant-gymnasium-berlin.de","2","500"
"05Y03","keine Mittagessenversorgung","Hans-Carossa-Gymnasium","36996511",,,"http://www.hans-carossa-gymnasium.de","2","501"
"05Y04","keine Mittagessenversorgung","Carl-Friedrich-von-Siemens-Oberschule","34505680",,,"http://www.c-f-v-siemens-og.de","2","502"
"05Y05","keine Mittagessenversorgung, Cafeteria","Lily-Braun-Gymnasium","3389040",,,"http://www.lily-braun-oberschule.de","2","503"
"06A01",,"1. Schulpraktisches Seminar (S) Steglitz-Zehlendorf","902995810",,,,"2","504"
"06A02",,"2. Schulpraktisches Seminar (S) Steglitz-Zehlendorf","77209524",,,,"2","505"
"06A03",,"3. Schulpraktisches Seminar (S) Steglitz-Zehlendorf","77209524",,,,"2","505"
"06A04",,"4. Schulpraktisches Seminar (S) Steglitz-Zehlendorf","42263429",,,,"2","506"
"06A05",,"Volkshochschule Steglitz-Zehlendorf","902992207",,,"http://www.zbw-berlin.de","2","507"
"06A06",,"6. Schulpraktisches Seminar (S) Steglitz-Zehlendorf","42263422",,,,"2","506"
"06A07",,"7. Schulpraktisches Seminar (S) Steglitz-Zehlendorf","42263423",,,,"2","506"
"06A08",,"8. Schulpraktisches Seminar (L) Steglitz-Zehlendorf","77209524",,,,"2","505"
"06A09",,"5. Schulpraktisches Seminar (S) Steglitz-Zehlendorf","42263420",,,,"2","506"
"06B01","Mittagessenversorgung","Peter-Lenné-Schule (OSZ Agrarwirtschaft)","81490112",,,"http://www.peter-lenne-schule.de","2","508"
"06B02","Mittagessenversorgung","Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung)","90172501",,,"http://www.oszbueroverw.de","2","509"
"06B03",,"OSZ Bürowirtschaft I","76890011",,,"http://www.osz-buerowirtschaft-eins.de","2","510"
"06B04",,"Wilhelm-Ostwald-Schule (OSZ Farbtechnik und Raumgestaltung)","90166700",,,"http://www.wilhelm-ostwald-schule.de","2","506"
"06E01",,"Schule für Eurythmische Art und Kunst","8026378",,,"http://www-eurythmie-berlin.de","1","511"
"06E02",,"Institut für Psychotherapie e.V. Berlin","84186711",,,,"1","512"
"06E05",,"Berlitz Sprachschule Berlin Steglitz","7911031",,,"http://www.berlitz.de/berlin","1","513"
"06E07",,"idioma privates Fremdsprachen- und Nachhilfeinstitut","8330993",,,"http://www.idioma-sprache.eu","1","514"
"06E08",,"Private Musikschule Johannes Knebel","7721309",,,,"1","515"
"06E13",,"Japanische Internationale Schule zu Berlin","8036830",,,"http://www.jap-schule-berlin.de","1","516"
"06E14",,"MSK Berlin GbR-Schule für Musik, Sprache und Kunst","99545054",,,,"1","517"
"06G01","Mittagessenversorgung für Kinder in der ergänzenden Betreuung","Nord-Grundschule","902995468",,,"http://www.nord-g.cidsnet.de","2","518"
"06G02",,"Süd-Grundschule","84509638",,,"http://www.sued-grundschule.de","2","519"
"06G03",,"Johannes-Tews-Grundschule","8032072",,,"http://www.johannes-tews-grundschule.de","2","520"
"06G04","Mittagessenversorgung durch den Anbieter LUNA","Erich-Kästner-Grundschule","84414860",,,"http://erich-kaestner-schule.org","2","521"
"06G05","Mittagessenversorgung durch den Anbieter LUNA","Conrad-Schule (Grundschule)","902996926",,,"http://www.conrad-schule.de","2","522"
"06G06",,"Mühlenau-Grundschule","8325099",,,"http://www.muehlenau.de","2","523"
"06G07","Mittagessenversorgung","Zinnowwald-Grundschule","902995586",,,"http://www.zinnowwald.cidsnet.de","2","524"
"06G08",,"Schweizerhof-Grundschule","902995475",,,"http://www.schweizerhof-grundschule.de","2","525"
"06G09",,"Dreilinden-Grundschule","8038009",,,"http://www.dreilinden-grundschule.de","2","526"
"06G10",,"Grundschule am Buschgraben","8025018",,,"http://www.grundschuleambuschgraben.de","2","527"
"06G11","Mittagessenversorgung durch den Anbieter Greens Unlimited","Grundschule Am Rohrgarten (Gemeinschaftsschule)","80909984",,,"http://www.grundschule-amrohrgarten.de","2","528"
"06G12",,"Quentin-Blake-Grundschule","902998031",,,"http://www.quentin-blake-europe-school.de","2","529"
"06G14","Mittagessenversorgung","Sachsenwald-Grundschule","79742910",,,"http://www.sachsenwald-grundschule.de","2","530"
"06G15","Mittagessenversorgung für die Kinder in der ergänzenden Betreuung","Dunant-Grundschule","79742160",,,"http://www.dunant-grundschule.de","2","531"
"06G16",,"Rothenburg-Grundschule","902992314",,,"http://www.rothenburg-grundschule.de","2","532"
"06G17",,"Grundschule am Insulaner","79742860",,,"http://www.grundschule-am-insulaner.de","2","533"
"06G18","Mittagessenversorgung","Athene-Grundschule","81009710",,,"http://www.athene-grundschule.de","2","534"
"06G20",,"Alt-Lankwitzer Grundschule","7668790",,,"http://www.alt-lankwitzer-grundschule.de","2","535"
"06G21",,"Paul-Schneider-Grundschule","93951511",,,"http://www.paul-schneider-grundschule.de","2","536"
"06G22",,"Giesensdorfer Grundschule","71097530",,,"http://www.giesensdorfer-grundschule.de","2","537"
"06G23",,"Kronach-Grundschule","84416760",,,"http://www.kronach-grundschule.de","2","538"
"06G24",,"Grundschule unter den Kastanien","93951940",,,"http://www.grundschule-unter-den-kastanien.de","2","539"
"06G25",,"Clemens-Brentano-Grundschule","84416460",,,"http://www.c-brentano-grundschule.de","2","540"
"06G26",,"Käthe-Kruse-Grundschule","84416950",,,"http://www.kaethe-kruse.cidsnet.de","2","541"
"06G27","Mittagessenversorgung","Grundschule am Königsgraben","77206590",,,"http://www.koenigsgraben.cidsnet.de","2","542"
"06G28","Mittagessenversorgung durch den Anbieter LUNA","Ludwig-Bechstein-Grundschule","7668780",,,"http://www.ludwig-bechstein-grundschule.net","2","543"
"06G29",,"Grundschule am Karpfenteich","72006990",,,"http://www.grundschule-am-karpfenteich.de","2","544"
"06G30","Mittagessenversorgung für Kinder in der ergänzenden Betreuung","Mercator-Grundschule","7551086",,,"http://www.mercator-gs.de","2","545"
"06G31",,"Grundschule an der Bäke","84416430",,,"http://www.baeke.net    ","2","546"
"06G32",,"Grundschule am Stadtpark Steglitz","93951947",,,"http://www.grundschule-am-stadtpark-steglitz.de","2","547"
"06K01","Mittagessenversorgung durch den Anbieter Greens Unlimited","John-F.-Kennedy-Schule","902995779",,,"http://www.jfks.de","2","548"
"06K02","Mittagessenversorgung durch den Anbieter Sodexo","Wilma-Rudolph-Schule (Integrierte Sekundarschule)","902996464",,,"http://www.wilma-rudolph.de","2","549"
"06K03","Mittagessenversorgung durch den Anbieter 3 Köche","Kopernikus-Schule","79744260",,,"http://www.kopernikus.be.schule.de","2","550"
"06K04","Mittagessenversorgung","Bröndby-Schule (Integrierte Sekundarschule)","902992010",,,"http://www.broendby-oberschule.de","2","551"
"06K06","Mittagessenversorgung","Nikolaus-August-Otto-Schule (Gemeinschaftsschule)","84416940",,,"http://www.msg.be.schule.de","2","552"
"06K08","Mittagessenversorgung durch den Anbieter 3 Köche","Max-von-Laue-Schule","84414920",,,"http://www.Max-von-Laue-Schule.de","2","553"
"06K09",,"Gail-S.-Halvorsen-Integrierte Sekundarschule","84108184",,,"http://www.aw-or.de","2","554"
"06K10",,"10. Schule (Integrierte Sekundarschule)","902992345",,,,"2","555"
"06P01",,"Katholische Schule Sankt Ursula (Grundschule)","8113555",,,"http://www.st-ursula.schule-berlin.net","1","556"
"06P02",,"Waldschule Gerdes (Grundschule)","8015385",,,"http://www.waldschule-gerdes.de","1","557"
"06P04","Mittagessenversorgung","Rudolf-Steiner-Schule Berlin","8300910",,,"http://dahlem.waldorf.net","1","558"
"06P05",,"Emil Molt Schule","8457060",,,"http://www.emil-molt-schule.de","1","559"
"06P06","Mittagessenversorgung","Königin-Luise-Stiftung","841813",,,"http://www.koenigin-luise-stiftung.de","1","560"
"06P07","Mittagessenversorgung","Parzival-Schule","8181970",,,"http://wwww.parzival-schule-berlin.de","1","561"
"06P08","Mittagessenversorgung","Sancta-Maria-Schule der Hedwigschwestern","80303261",,,"http://www.sancta-maria-schule.de","1","562"
"06P09",,"Caroline-von-Heydebrand-Schule","8016003",,,"http://www.heydebrand.waldorf.net","1","563"
"06P10",,"Private Kant-Schule (Grundschule)","820070900",,,"http://www.private-kant-schule.de","1","564"
"06P11",,"Private Kant-Schule (Integrierte Sekundarschule)","79000360",,,"http://www.kant-oberschule.de/","1","565"
"06P12",,"Evangelische Schule Steglitz (Integrierte Sekundarschule)","7916001",,,"http://www.evangelischeschulesteglitz.de","1","566"
"06P13","Mittagessenversorgung","Gemeinschaftsschule nach der Pädagogik Berthold Ottos","8335090",,,"http://www.berthold-otto-schule.de","1","567"
"06P14",,"Emil-Molt-Akademie","29045561",,,"http://www.emil-molt-akademie.de","1","513"
"06P15",,"Oberlin-Seminar","79701440",,,"http://www.oberlin-seminar.de","1","568"
"06P18",,"Bilinguale Schule Phorms Berlin Süd","91684990",,,"http://www.berlin-sued.phorms.de","1","569"
"06P20","keine Mittagessenversorgung","Freie Schule Anne-Sophie Berlin","8471463910",,,"http://www.freie-schule-anne-sophie.de","1","570"
"06P21","Mittagessenversorgung durch den Anbieter Pro agora Bio-Catering","Internationale Montessorischule Berlin (Grundschule)","80482270",,,"http://www.montessori-friends.de","1","571"
"06S01","Mittagessenversorgung für Schülerinnen und Schüler in der ergänzenden Betreuung","Pestalozzi-Schule","902995760",,,"http://www.pestalozzi-schule-berlin.de","2","572"
"06S02",,"Biesalski-Schule","902996474",,,"http://www.Biesalski-Schule.cidsnet.de","2","529"
"06S03",,"Peter-Frankenfeld-Schule","77206560",,,"http://www.peter-frankenfeld-schule.de","2","573"
"06S04","Mittagessenversorgung im Rahmen der ergänzenden Betreuung","Paul-Braune-Schule","844159541",,,"http://www.paul-braune-schule.cidsnet.de","2","574"
"06S05","Mittagessenversorgung","J.-A.-Zeune-Schule für Blinde und Berufsfachschule Dr. Silex","902992390",,,"http://www.blindenschule-berlin.de","2","575"
"06Y01","Mittagessenversorgung","Schadow-Gymnasium","902995463",,,"http://www.schadow-gymnasium.de","2","576"
"06Y02","Mittagessenversorgung","Droste-Hülshoff-Oberschule","84508466",,,"http://www.droste-gymnasium-berlin.de","2","577"
"06Y03","Mittagessenversorgung durch den Anbieter LUNA","Arndt-Gymnasium Dahlem","8315052",,,"http://www.arndt-gymnasium.de","2","578"
"06Y04","Mittagessenversorgung","Dreilinden-Gymnasium","8031087",,,"http://www.dreilinden-gymnasium.de","2","579"
"06Y05","Mittagessenversorgung","Werner-von-Siemens-Oberschule","8039066",,,"http://www.siemens-gymnasium-berlin.de","2","580"
"06Y06",,"Beethoven-Oberschule","76890530",,,"http://www.beethoven-oberschule.de","2","581"
"06Y07","Mittagessenversorgung","Paulsen-Gymnasium","79742530",,,"http://www.paulsengymnasium.de","2","582"
"06Y08","Mittagessenversorgung durch den Anbieter 3 Köche","Hermann-Ehlers-Oberschule","902992353",,,"http://www.hermann-ehlers-schule.de","2","583"
"06Y09","Mittagessenversorgung, Mensa","Fichtenberg-Oberschule","902992354",,,"http://fichtenberg-os.be.schule.de/","2","532"
"06Y10","Mittagessenversorgung","Lilienthal-Gymnasium","84415360",,,"http://www.lilienthal-gymnasium-berlin.de","2","584"
"06Y11","keine Mittagessenversorgung","Goethe-Oberschule","84416730",,,"http://www.goethe-oberschule-berlin.de","2","585"
"06Y12","Mittagessenversorgung","Willi-Graf-Gymnasium","7729004",,,"http://www.willi-graf-os.de","2","586"
"06Y13","Mittagessenversorgung durch den Anbieter Sodexo","Gymnasium Steglitz","93951937",,,"http://www.gymnasiumsteglitz.de","2","587"
"07A01",,"1. Schulpraktisches Seminar (L) Tempelhof-Schöneberg","705507813",,,,"2","588"
"07A02",,"2. Schulpraktisches Seminar (S) Tempelhof-Schöneberg","705507814",,,,"2","588"
"07A04",,"3. Schulpraktisches Seminar (S) Tempelhof-Schöneberg","705507815",,,,"2","588"
"07A05",,"Kolleg Schöneberg","902774391",,,"http://www.KollegSchoeneberg.de","2","589"
"07A06",,"Volkshochschule Tempelhof-Schöneberg","902774321",,,"http://www.vhs-tempelhof-schoeneberg.de","2","590"
"07B01",,"Friedrich-List-Schule (OSZ Wirtschaftssprachen)","8185350",,,"http://www.friedrich-list-berlin.de","2","591"
"07B02",,"Marie-Elisabeth-Lüders-Oberschule","2639166",,,"http://www.melo-berlin.de","2","592"
"07B03",,"OSZ Logistik, Touristik, Immobilien, Steuern","7860450",,,"http://www.osz-lotis.de","2","593"
"07E01",,"GFS Steuerfachschule in Berlin GmbH","23634999",,,"http://www.gfs.eu","1","594"
"07E02",,"Vital Kosmetikakademie","21478730",,,"http://www.vital-kosmetikakademie.de","1","595"
"07E05",,"Hartnackschule Berlin","2102193",,,"http://www.hartnackschule-berlin.de","1","596"
"07E07",,"GLS Sprachenzentrum","7800890",,,"http://www.gls-berlin.com","1","597"
"07E08",,"Ilse-Middendorf-Institut für den Erfahrbaren Atem","21479530",,,"http://www.Erfahrbarer-Atem.de","1","598"
"07E09",,"arche medica Akademie für Heilpraktiker","8516838",,,"http://www.heilpraktiker-werden.de","1","599"
"07E11",,"Sportschule des Landessportbundes Berlin e.V.","7877240",,,"http://www.LSB-Berlin.org","1","600"
"07E15",,"Tanzakademie balance 1","75446810",,,"http://www.balance1.de","1","601"
"07E16",,"Danceworks Berlin","78892887",,,,"1","602"
"07E17",,"GFS Akademie für Aus- und Weiterbildung","70072250",,,"http://www.gfs-fachschule.de","1","603"
"07E18",,"Heilpraktikerschule Bodammer","6946897",,,"http://www.brigitte-bodammer.de","1","604"
"07E19",,"Shou Zhong Schule für Traditionelle Chinesische Medizin","29044603",,,"http://www.abz-ost.de","1","605"
"07E20",,"BFT-Schule für Tourismus","23629024",,,"http://www.berufsschule-tourismus.de","1","606"
"07E21",,"GFS Steuer- und Wirtschaftsfachschule GmbH","23634949",,,"http://www.gfs.eu","1","594"
"07E24",,"Kosmetikschule und Vertrieb Silvia Günther","2162626",,,"http://www.sg-kosmetik.de","1","607"
"07E25",,"Miami Ad School Berlin","319820000",,,"http://www.miamiadschool.com/de","1","608"
"07E26",,"Internationale Dance Academy Berlin","8738818",,,"http://www.international-dance-academy-berlin.de","1","609"
"07G01","Mittagessenversorgung durch den Anbieter LUNA","Spreewald-Grundschule","902777151",,,"http://www.spreewald-grundschule.de","2","610"
"07G02","Mittagessenversorgung durch den Anbieter Sodexo","Finow-Grundschule","902777175",,,"http://Finow-Grundschule.cidsnet.de","2","611"
"07G03",,"Werbellinsee-Grundschule","902777153",,,"http://www.Werbellinsee-Grundschule.cidsnet.de","2","612"
"07G05",,"Havelland-Grundschule","902777155",,,"http://www.havelland-grundschule.cidsnet.de","2","613"
"07G06",,"Sternberg-Grundschule","902777156",,,"http://www.sternberg-grundschulen.de","2","614"
"07G07","Mittagessenversorgung in Kooperation mit dem Nachbarschaftsheim Schöneberg e.V. für Kinder in der ergänzenden Betreuung","Lindenhof-Grundschule","902777157",,,"http://www.Lindenhof.cidsnet.de","2","615"
"07G10",,"Teltow-Grundschule","902777160",,,"http://www.teltow-grundschule.de","2","616"
"07G12",,"Scharmützelsee-Grundschule","902777162",,,"http://www.scharmuetzelseegrundschule.de","2","617"
"07G13",,"Neumark-Grundschule","902777163",,,,"2","618"
"07G14",,"Löcknitz-Grundschule","902777164",,,"http://www.loecknitz-grundschule.de","2","619"
"07G15",,"Fläming-Grundschule","902777061",,,"http://www.flaeming-grundschule.de","2","620"
"07G16","Mittagessenversorgung durch den Anbieter Sodexo","Ruppin-Grundschule","902777907",,,"http://www.ruppin-grundschule.cidsnet.de","2","590"
"07G17","Mittagessenversorgung","Stechlinsee-Grundschule","902777908",,,"http://www.stechlinsee-grundschule.de/","2","621"
"07G18","Mittagessenversorgung","Grundschule am Barbarossaplatz","902777109",,,"http://www.gs-barbarossaplatz.de/","2","622"
"07G19",,"Paul-Simmel-Grundschule","902772660",,,"http://www.paul-simmel-grundschule.de","2","623"
"07G20",,"Maria-Montessori-Grundschule","902772661",,,"http://www.mmg-online.de","2","624"
"07G21",,"Grundschule auf dem Tempelhofer Feld","902772664",,,"http://www.GS-TempelhoferFeld.cidsnet.de","2","625"
"07G22","Mittagessenversorgung","Paul-Klee-Grundschule","902772662",,,"http://www.paul-klee-schule.de","2","626"
"07G23",,"Schätzelberg-Grundschule","902777462",,,"http://www.schaetzelberg-grundschule.de","2","627"
"07G24",,"Tempelherren-Grundschule","902772665",,,"http://www.tempelherren.cidsnet.de","2","628"
"07G25",,"Ludwig-Heck-Grundschule","902777461",,,"http://www.ludwig-heck-grundschule.de","2","629"
"07G26","Mittagessenversorgung durch den Anbieter 3 Köche","Grundschule im Taunusviertel","902778151",,,"http://www.grundschule-im-taunusviertel.de","2","630"
"07G27","Mittagessenversorgung","Rudolf-Hildebrand-Grundschule","902777456",,,"http://www.rhg.cidsnet.de","2","631"
"07G28",,"Kiepert-Grundschule","902774100",,,"http://www.Kiepert.cidsnet.de","2","632"
"07G29",,"Käthe-Kollwitz-Grundschule","902778241",,,"http://www.kkgs-berlin.de","2","633"
"07G30",,"Annedore-Leber-Grundschule","902778243",,,"http://www.algs.de","2","634"
"07G31",,"Carl-Sonnenschein-Grundschule","700767910",,,"http://www.carl-sonnenschein-gs.de","2","635"
"07G32","Mittagessenversorgung","Bruno-H.-Bürgel-Grundschule","902778250",,,"http://www.bruno-h-buergel.schule-berlin.net","2","636"
"07G34",,"Marienfelder-Schule (Grundschule)","902774104",,,"http://www.marienfelder-gs.de","2","637"
"07G35","Mittagessenversorgung","Nahariya-Grundschule","902778256",,,"http://www.nahariya-schule-berlin.de","2","638"
"07G36",,"Grundschule am Dielingsgrund","902778222",,,"http://www.Grundschule-am-Dielingsgrund.de","2","639"
"07G37","Mittagessenversorgung durch den Anbieter 3 Köche","Ikarus-Grundschule","902777459",,,"http://www.ikarus-grundschule.de","2","640"
"07K01","Mittagessenversorgung","Sophie-Scholl-Schule","902777171",,,"http://sophie-scholl-schule.eu","2","641"
"07K02","Mittagessenversorgung","Carl-Zeiss-Schule","902778206",,,"http://www.carl-zeiss-oberschule.de","2","642"
"07K03","Mittagessenversorgung","Gustav-Heinemann-Schule","902774132",,,"http://www.gho-berlin.cidsnet.de","2","643"
"07K04","keine Mittagessenversorgung; Cafeteria","Theodor-Haubach-Schule","902778245",,,"http://www.ths-berlin.de","2","644"
"07K05","keine Mittagessenversorgung","Solling-Schule","902777453",,,"http://www.solling-schule.de/","2","645"
"07K06","Mittagessenversorgung","Georg-von-Giesche-Schule","902777169",,,"http://www.giesche-schule.de","2","646"
"07K07","Mittagessenversorgung","7. Schule (Integrierte Sekundarschule)","902772676",,,"http://iss-ringstrasse.de/","2","647"
"07K09","Mittagessenversorgung","Gustav-Langenscheidt-Schule","902777165",,,"http://www.g-l-s.cidsnet.de","2","648"
"07K10","keine Mittagessenversorgung, Cafeteria","Friedrich-Bergius-Schule","902777910",,,"http://www.Friedrich-Bergius-Schule.de","2","649"
"07K11","Mittagessenversorgung","Hugo-Gaudig-Schule","902772666",,,"http://www.hugo-gaudig-schule.de","2","628"
"07K12",,"1. Gemeinschaftsschule Schöneberg","902777904",,,"http://gemeinschaftsschule-am-grazer-platz.de","2","650"
"07K13",,"13. Schule (Integrierte Sekundarschule)","902772641",,,,"2","651"
"07P01",,"Katholische Schule Sankt Franziskus (Integrierte Sekundarschule)","2163565",,,"http://www.franziskusschule-berlin.de","1","652"
"07P02",,"Pestalozzi-Fröbel-Haus","21730242",,,"http://www.pfh-berlin.de","1","653"
"07P03",,"Lette-Verein-Stiftung des öffentlichen Rechts","219940",,,"http://www.lette-verein.de","1","654"
"07P04",,"Katholische Schule Sankt Alfons (Grundschule)","7111075",,,"http://www.kssa.de","1","655"
"07P05",,"Freie Schule in Berlin (Grundschule)","7520771",,,"http://www.freie-schule-in-berlin.cidsnet.de","1","656"
"07P06",,"Katholische Schule Sankt Hildegard","7213090",,,"http://www.kssh.cidsnet.de","1","657"
"07P07",,"BFT Berufsschule für Tourismus","23629024",,,"http://www.berufsschule-tourismus.de","1","658"
"07P10","keine Mittagessenversorgung","Campus Berufsbildung e.V.","7551210011",,,"http://www.campus-berlin.de","1","659"
"07P11",,"Privates Europa-Gymnasium Berlin","74073717",,,,"1","266"
"07P12",,"SPI Fachschule für Sozialpädagogik","25937390",,,,"1","660"
"07P13",,"Bilinguale Deutsch-Skandinavische Gemeinschaftsschule","33848783",,,"http://www.dsg-schule.de","1","661"
"07S01","Mittagessenversorgung durch den Anbieter Sodexo","Prignitz-Schule","902776932",,,"http://www.prignitz.cidsnet.de","2","662"
